date,state,positive,population,active_percentage
2020-12-30,AK,44966.0,731545.0,0.06146716880027886
2020-12-29,AK,44581.0,731545.0,0.06094088538640822
2020-12-28,AK,44406.0,731545.0,0.06070166565283065
2020-12-27,AK,44280.0,731545.0,0.0605294274446548
2020-12-26,AK,43990.0,731545.0,0.060133006171869126
2020-12-25,AK,43629.0,731545.0,0.05963953003574626
2020-12-24,AK,43629.0,731545.0,0.05963953003574626
2020-12-23,AK,43361.0,731545.0,0.05927318210089605
2020-12-22,AK,43001.0,731545.0,0.058781072934679345
2020-12-21,AK,42563.0,731545.0,0.05818234011578235
2020-12-20,AK,42413.0,731545.0,0.057977294629858726
2020-12-19,AK,42235.0,731545.0,0.05773397398656269
2020-12-18,AK,41905.0,731545.0,0.0572828739175307
2020-12-17,AK,41418.0,731545.0,0.056617159573232
2020-12-16,AK,41041.0,731545.0,0.05610181191861061
2020-12-15,AK,40438.0,731545.0,0.05527752906519763
2020-12-14,AK,40160.0,731545.0,0.05489751143128584
2020-12-13,AK,39738.0,731545.0,0.05432065013088737
2020-12-12,AK,39101.0,731545.0,0.05344989030066503
2020-12-11,AK,38584.0,731545.0,0.052743166859181595
2020-12-10,AK,37962.0,731545.0,0.05189291157755162
2020-12-09,AK,37342.0,731545.0,0.05104539023573396
2020-12-08,AK,36758.0,731545.0,0.05024707981053797
2020-12-07,AK,36196.0,731545.0,0.04947884272327745
2020-12-06,AK,35720.0,731545.0,0.048828165047946466
2020-12-05,AK,34963.0,731545.0,0.04779336882898523
2020-12-04,AK,34041.0,731545.0,0.046533022575508
2020-12-03,AK,33291.0,731545.0,0.045507795145889866
2020-12-02,AK,32531.0,731545.0,0.04446889801721015
2020-12-01,AK,31834.0,731545.0,0.04351611999261836
2020-11-30,AK,31323.0,731545.0,0.04281759837057187
2020-11-29,AK,30816.0,731545.0,0.04212454462815001
2020-11-28,AK,30204.0,731545.0,0.041287959045581614
2020-11-27,AK,29554.0,731545.0,0.040399428606579225
2020-11-26,AK,28892.0,731545.0,0.03949449452870295
2020-11-25,AK,28339.0,731545.0,0.03873856017059785
2020-11-24,AK,27669.0,731545.0,0.03782269033347231
2020-11-23,AK,27085.0,731545.0,0.03702437990827632
2020-11-22,AK,26587.0,731545.0,0.036343628895009875
2020-11-21,AK,26044.0,731545.0,0.03560136423596635
2020-11-20,AK,25369.0,731545.0,0.03467865954931002
2020-11-19,AK,24909.0,731545.0,0.03404985339247756
2020-11-18,AK,24419.0,731545.0,0.03338003813846038
2020-11-17,AK,23874.0,731545.0,0.03263503953960453
2020-11-16,AK,23240.0,731545.0,0.03176838061910067
2020-11-15,AK,22662.0,731545.0,0.030978272013341628
2020-11-14,AK,22020.0,731545.0,0.0301006773335885
2020-11-13,AK,21286.0,731545.0,0.029097321422468885
2020-11-12,AK,20702.0,731545.0,0.028299010997272896
2020-11-11,AK,20221.0,731545.0,0.02764149847241113
2020-11-10,AK,19734.0,731545.0,0.02697578412811242
2020-11-09,AK,19196.0,731545.0,0.026240354318599675
2020-11-08,AK,18732.0,731545.0,0.02560608028214259
2020-11-07,AK,18221.0,731545.0,0.0249075586600961
2020-11-06,AK,17618.0,731545.0,0.024083275806683117
2020-11-05,AK,17111.0,731545.0,0.023390222064261255
2020-11-04,AK,16798.0,731545.0,0.022962360483633953
2020-11-03,AK,16390.0,731545.0,0.022404636761921688
2020-11-02,AK,16007.0,731545.0,0.02188108728786336
2020-11-01,AK,15663.0,731545.0,0.021410849640145172
2020-10-31,AK,15312.0,731545.0,0.020931043203083883
2020-10-30,AK,14858.0,731545.0,0.020310438865688372
2020-10-29,AK,14481.0,731545.0,0.019795091211066988
2020-10-28,AK,14131.0,731545.0,0.019316651743911856
2020-10-27,AK,13779.0,731545.0,0.018835478336944413
2020-10-26,AK,13391.0,731545.0,0.018305094013355297
2020-10-25,AK,13041.0,731545.0,0.017826654546200166
2020-10-24,AK,12523.0,731545.0,0.017118564134810572
2020-10-23,AK,12167.0,731545.0,0.016631922848218496
2020-10-22,AK,11919.0,731545.0,0.016292914311491432
2020-10-21,AK,11680.0,731545.0,0.015966208503919787
2020-10-20,AK,11456.0,731545.0,0.015660007244940502
2020-10-19,AK,11225.0,731545.0,0.015344237196618116
2020-10-18,AK,11021.0,731545.0,0.015065375335761983
2020-10-17,AK,10811.0,731545.0,0.014778311655468905
2020-10-16,AK,10601.0,731545.0,0.014491247975175826
2020-10-15,AK,10380.0,731545.0,0.014189147625915015
2020-10-14,AK,10214.0,731545.0,0.013962230621492868
2020-10-13,AK,10059.0,731545.0,0.013750350286038453
2020-10-12,AK,9903.0,731545.0,0.01353710298067788
2020-10-11,AK,9712.0,731545.0,0.013276011728601794
2020-10-10,AK,9462.0,731545.0,0.012934269252062416
2020-10-09,AK,9232.0,731545.0,0.012619866173646186
2020-10-08,AK,9045.0,731545.0,0.012364242801194731
2020-10-07,AK,8911.0,731545.0,0.012181068833769624
2020-10-06,AK,8790.0,731545.0,0.012015665475124565
2020-10-05,AK,8643.0,731545.0,0.01181472089891941
2020-10-04,AK,8447.0,731545.0,0.011546794797312538
2020-10-03,AK,8306.0,731545.0,0.011354052040544328
2020-10-02,AK,8167.0,731545.0,0.011164043223588433
2020-10-01,AK,8026.0,731545.0,0.010971300466820223
2020-09-30,AK,7889.0,731545.0,0.010784025589676643
2020-09-29,AK,7785.0,731545.0,0.010641860719436262
2020-09-28,AK,7663.0,731545.0,0.010475090390885044
2020-09-27,AK,7549.0,731545.0,0.010319255821583087
2020-09-26,AK,7439.0,731545.0,0.010168889131905761
2020-09-25,AK,7320.0,731545.0,0.010006219713073018
2020-09-24,AK,7194.0,731545.0,0.00983398150489717
2020-09-23,AK,7063.0,731545.0,0.009654908447190535
2020-09-22,AK,6987.0,731545.0,0.009551018734322564
2020-09-21,AK,6930.0,731545.0,0.009473101449671586
2020-09-20,AK,6860.0,731545.0,0.00937741355624056
2020-09-19,AK,6752.0,731545.0,0.009229780806375548
2020-09-18,AK,6658.0,731545.0,0.009101285635196741
2020-09-17,AK,6551.0,731545.0,0.008955019855237887
2020-09-16,AK,6443.0,731545.0,0.008807387105372875
2020-09-15,AK,6393.0,731545.0,0.008739038610065
2020-09-14,AK,6350.0,731545.0,0.008680258904100227
2020-09-13,AK,6275.0,731545.0,0.008577736161138412
2020-09-12,AK,6214.0,731545.0,0.008494350996862804
2020-09-11,AK,6111.0,731545.0,0.00835355309652858
2020-09-10,AK,6022.0,731545.0,0.008231892774880562
2020-09-09,AK,5908.0,731545.0,0.008076058205578605
2020-09-08,AK,5843.0,731545.0,0.007987205161678366
2020-09-07,AK,5810.0,731545.0,0.007942095154775168
2020-09-06,AK,5776.0,731545.0,0.007895618177965812
2020-09-05,AK,5681.0,731545.0,0.007765756036880848
2020-09-04,AK,5594.0,731545.0,0.007646829655045144
2020-09-03,AK,5475.0,731545.0,0.0074841602362124
2020-09-02,AK,5387.0,731545.0,0.007363866884470539
2020-09-01,AK,5321.0,731545.0,0.007273646870664142
2020-08-31,AK,5286.0,731545.0,0.007225802923948629
2020-08-30,AK,5250.0,731545.0,0.007176592007326958
2020-08-29,AK,5207.0,731545.0,0.0071178123013621855
2020-08-28,AK,5114.0,731545.0,0.006990684100089536
2020-08-27,AK,4998.0,731545.0,0.006832115590975265
2020-08-26,AK,4914.0,731545.0,0.0067172901188580336
2020-08-25,AK,4862.0,731545.0,0.006646207683737843
2020-08-24,AK,4829.0,731545.0,0.006601097676834644
2020-08-23,AK,4758.0,731545.0,0.006504042813497461
2020-08-22,AK,4692.0,731545.0,0.006413822799691065
2020-08-21,AK,4604.0,731545.0,0.006293529447949204
2020-08-20,AK,4535.0,731545.0,0.006199208524424335
2020-08-19,AK,4452.0,731545.0,0.006085750022213261
2020-08-18,AK,4379.0,731545.0,0.0059859612190637625
2020-08-17,AK,4313.0,731545.0,0.005895741205257366
2020-08-16,AK,4263.0,731545.0,0.0058273927099494905
2020-08-15,AK,4162.0,731545.0,0.005689328749427581
2020-08-14,AK,4078.0,731545.0,0.00557450327731035
2020-08-13,AK,3978.0,731545.0,0.0054378062866945985
2020-08-12,AK,3896.0,731545.0,0.005325714754389682
2020-08-11,AK,3835.0,731545.0,0.0052423295901140735
2020-08-10,AK,3786.0,731545.0,0.005175348064712355
2020-08-09,AK,3718.0,731545.0,0.005082394111093644
2020-08-08,AK,3621.0,731545.0,0.004949798030196365
2020-08-07,AK,3542.0,731545.0,0.0048418074076099216
2020-08-06,AK,3487.0,731545.0,0.004766624062771258
2020-08-05,AK,3447.0,731545.0,0.004711945266524958
2020-08-04,AK,3392.0,731545.0,0.004636761921686294
2020-08-03,AK,3331.0,731545.0,0.004553376757410686
2020-08-02,AK,3273.0,731545.0,0.004474092502853549
2020-08-01,AK,3137.0,731545.0,0.004288184595616127
2020-07-31,AK,2993.0,731545.0,0.004091340929129445
2020-07-30,AK,2887.0,731545.0,0.003946442119076748
2020-07-29,AK,2803.0,731545.0,0.003831616646959517
2020-07-28,AK,2735.0,731545.0,0.003738662693340806
2020-07-27,AK,2627.0,731545.0,0.0035910299434757944
2020-07-26,AK,2533.0,731545.0,0.003462534772296988
2020-07-25,AK,2348.0,731545.0,0.0032096453396578475
2020-07-24,AK,2260.0,731545.0,0.003089351987915986
2020-07-23,AK,2203.0,731545.0,0.0030114347032650078
2020-07-22,AK,2139.0,731545.0,0.0029239486292709266
2020-07-21,AK,2045.0,731545.0,0.00279545345809212
2020-07-20,AK,1955.0,731545.0,0.0026724261665379435
2020-07-19,AK,1882.0,731545.0,0.0025726373633884452
2020-07-18,AK,1799.0,731545.0,0.002459178861177371
2020-07-17,AK,1737.0,731545.0,0.002374426726995605
2020-07-16,AK,1695.0,731545.0,0.0023170139909369897
2020-07-15,AK,1631.0,731545.0,0.0022295279169429086
2020-07-14,AK,1580.0,731545.0,0.0021598124517288753
2020-07-13,AK,1537.0,731545.0,0.002101032745764102
2020-07-12,AK,1478.0,731545.0,0.0020203815213008084
2020-07-11,AK,1386.0,731545.0,0.001894620289934317
2020-07-10,AK,1323.0,731545.0,0.0018085011858463935
2020-07-09,AK,1273.0,731545.0,0.0017401526905385179
2020-07-08,AK,1226.0,731545.0,0.0016759051049491146
2020-07-07,AK,1186.0,731545.0,0.0016212263087028139
2020-07-06,AK,1168.0,731545.0,0.0015966208503919786
2020-07-05,AK,1141.0,731545.0,0.0015597126629257256
2020-07-04,AK,1114.0,731545.0,0.0015228044754594728
2020-07-03,AK,1065.0,731545.0,0.0014558229500577545
2020-07-02,AK,1020.0,731545.0,0.0013943093042806662
2020-07-01,AK,982.0,731545.0,0.0013423644478466807
2020-06-30,AK,944.0,731545.0,0.001290419591412695
2020-06-29,AK,908.0,731545.0,0.0012412086747910244
2020-06-28,AK,887.0,731545.0,0.0012125023067617166
2020-06-27,AK,858.0,731545.0,0.0011728601794831486
2020-06-26,AK,839.0,731545.0,0.001146887751266156
2020-06-25,AK,821.0,731545.0,0.0011222822929553206
2020-06-24,AK,797.0,731545.0,0.0010894750152075402
2020-06-23,AK,783.0,731545.0,0.001070337436521335
2020-06-22,AK,767.0,731545.0,0.0010484659180228148
2020-06-21,AK,761.0,731545.0,0.0010402640985858697
2020-06-20,AK,750.0,731545.0,0.001025227429618137
2020-06-19,AK,729.0,731545.0,0.000996521061588829
2020-06-18,AK,713.0,731545.0,0.0009746495430903089
2020-06-17,AK,701.0,731545.0,0.0009582459042164187
2020-06-16,AK,681.0,731545.0,0.0009309065060932683
2020-06-15,AK,668.0,731545.0,0.0009131358973132206
2020-06-14,AK,665.0,731545.0,0.0009090349875947481
2020-06-13,AK,656.0,731545.0,0.0008967322584393305
2020-06-12,AK,630.0,731545.0,0.0008611910408792351
2020-06-11,AK,616.0,731545.0,0.0008420534621930298
2020-06-10,AK,598.0,731545.0,0.0008174480038821945
2020-06-09,AK,578.0,731545.0,0.0007901086057590442
2020-06-08,AK,567.0,731545.0,0.0007750719367913115
2020-06-07,AK,549.0,731545.0,0.0007504664784804762
2020-06-06,AK,541.0,731545.0,0.0007395307192312161
2020-06-05,AK,529.0,731545.0,0.0007231270803573259
2020-06-04,AK,518.0,731545.0,0.0007080904113895933
2020-06-03,AK,508.0,731545.0,0.0006944207123280181
2020-06-02,AK,490.0,731545.0,0.0006698152540171828
2020-06-01,AK,470.0,731545.0,0.0006424758558940325
2020-05-31,AK,463.0,731545.0,0.0006329070665509299
2020-05-30,AK,435.0,731545.0,0.0005946319091785195
2020-05-29,AK,432.0,731545.0,0.0005905309994600469
2020-05-28,AK,427.0,731545.0,0.0005836961499292593
2020-05-27,AK,414.0,731545.0,0.0005659255411492116
2020-05-26,AK,413.0,731545.0,0.0005645585712430541
2020-05-25,AK,411.0,731545.0,0.000561824631430739
2020-05-24,AK,410.0,731545.0,0.0005604576615245815
2020-05-23,AK,410.0,731545.0,0.0005604576615245815
2020-05-22,AK,406.0,731545.0,0.0005549897818999515
2020-05-21,AK,404.0,731545.0,0.0005522558420876365
2020-05-20,AK,404.0,731545.0,0.0005522558420876365
2020-05-19,AK,401.0,731545.0,0.0005481549323691639
2020-05-18,AK,401.0,731545.0,0.0005481549323691639
2020-05-17,AK,398.0,731545.0,0.0005440540226506913
2020-05-16,AK,394.0,731545.0,0.0005385861430260612
2020-05-15,AK,390.0,731545.0,0.0005331182634014313
2020-05-14,AK,389.0,731545.0,0.0005317512934952737
2020-05-13,AK,384.0,731545.0,0.0005249164439644861
2020-05-12,AK,383.0,731545.0,0.0005235494740583286
2020-05-11,AK,381.0,731545.0,0.0005208155342460135
2020-05-10,AK,379.0,731545.0,0.0005180815944336985
2020-05-09,AK,378.0,731545.0,0.000516714624527541
2020-05-08,AK,377.0,731545.0,0.0005153476546213836
2020-05-07,AK,374.0,731545.0,0.000511246744902911
2020-05-06,AK,372.0,731545.0,0.0005085128050905959
2020-05-05,AK,371.0,731545.0,0.0005071458351844384
2020-05-04,AK,370.0,731545.0,0.0005057788652782809
2020-05-03,AK,368.0,731545.0,0.0005030449254659658
2020-05-02,AK,365.0,731545.0,0.0004989440157474933
2020-05-01,AK,364.0,731545.0,0.0004975770458413359
2020-04-30,AK,355.0,731545.0,0.00048527431668591816
2020-04-29,AK,355.0,731545.0,0.00048527431668591816
2020-04-28,AK,351.0,731545.0,0.0004798064370612881
2020-04-27,AK,345.0,731545.0,0.000471604617624343
2020-04-26,AK,341.0,731545.0,0.00046613673799971296
2020-04-25,AK,339.0,731545.0,0.0004634027981873979
2020-04-24,AK,339.0,731545.0,0.0004634027981873979
2020-04-23,AK,337.0,731545.0,0.0004606688583750829
2020-04-22,AK,335.0,731545.0,0.00045793491856276785
2020-04-21,AK,329.0,731545.0,0.00044973309912582274
2020-04-20,AK,321.0,731545.0,0.0004387973398765626
2020-04-19,AK,319.0,731545.0,0.00043606340006424756
2020-04-18,AK,314.0,731545.0,0.00042922855053346
2020-04-17,AK,309.0,731545.0,0.00042239370100267243
2020-04-16,AK,300.0,731545.0,0.0004100909718472548
2020-04-15,AK,293.0,731545.0,0.0004005221825041522
2020-04-14,AK,285.0,731545.0,0.00038958642325489205
2020-04-13,AK,277.0,731545.0,0.0003786506640056319
2020-04-12,AK,272.0,731545.0,0.00037181581447484434
2020-04-11,AK,257.0,731545.0,0.0003513112658824816
2020-04-10,AK,246.0,731545.0,0.0003362745969147489
2020-04-09,AK,235.0,731545.0,0.00032123792794701625
2020-04-08,AK,226.0,731545.0,0.0003089351987915986
2020-04-07,AK,213.0,731545.0,0.0002911645900115509
2020-04-06,AK,191.0,731545.0,0.00026109125207608556
2020-04-05,AK,185.0,731545.0,0.00025288943263914045
2020-04-04,AK,171.0,731545.0,0.00023375185395293523
2020-04-03,AK,160.0,731545.0,0.00021871518498520255
2020-04-02,AK,149.0,731545.0,0.00020367851601746988
2020-04-01,AK,141.0,731545.0,0.00019274275676820974
2020-03-31,AK,128.0,731545.0,0.00017497214798816205
2020-03-30,AK,118.0,731545.0,0.00016130244892658687
2020-03-29,AK,110.0,731545.0,0.00015036668967732675
2020-03-28,AK,91.0,731545.0,0.00012439426146033396
2020-03-27,AK,74.0,731545.0,0.00010115577305565618
2020-03-26,AK,63.0,731545.0,8.611910408792351e-05
2020-03-25,AK,49.0,731545.0,6.698152540171828e-05
2020-03-24,AK,42.0,731545.0,5.741273605861567e-05
2020-03-23,AK,38.0,731545.0,5.194485643398561e-05
2020-03-22,AK,25.0,731545.0,3.41742476539379e-05
2020-03-21,AK,15.0,731545.0,2.050454859236274e-05
2020-03-20,AK,14.0,731545.0,1.9137578686205224e-05
2020-03-19,AK,11.0,731545.0,1.5036668967732676e-05
2020-03-18,AK,8.0,731545.0,1.0935759249260128e-05
2020-03-17,AK,3.0,731545.0,4.100909718472548e-06
2020-03-16,AK,34958.0,731545.0,0.04778653397945444
2020-03-15,AK,34958.0,731545.0,0.04778653397945444
2020-03-14,AK,34958.0,731545.0,0.04778653397945444
2020-03-13,AK,34958.0,731545.0,0.04778653397945444
2020-03-12,AK,34958.0,731545.0,0.04778653397945444
2020-03-11,AK,34958.0,731545.0,0.04778653397945444
2020-03-10,AK,34958.0,731545.0,0.04778653397945444
2020-03-09,AK,34958.0,731545.0,0.04778653397945444
2020-03-08,AK,34958.0,731545.0,0.04778653397945444
2020-03-07,AK,34958.0,731545.0,0.04778653397945444
2020-03-06,AK,34958.0,731545.0,0.04778653397945444
2020-12-30,AL,356820.0,4903185.0,0.07277310564459633
2020-12-29,AL,351804.0,4903185.0,0.07175009713074257
2020-12-28,AL,347897.0,4903185.0,0.07095326813081701
2020-12-27,AL,345628.0,4903185.0,0.07049050770060684
2020-12-26,AL,343458.0,4903185.0,0.07004793822790696
2020-12-25,AL,342426.0,4903185.0,0.06983746279204231
2020-12-24,AL,338801.0,4903185.0,0.06909814742866116
2020-12-23,AL,334569.0,4903185.0,0.06823503498236351
2020-12-22,AL,329811.0,4903185.0,0.06726464532747592
2020-12-21,AL,324832.0,4903185.0,0.0662491829290553
2020-12-20,AL,322452.0,4903185.0,0.06576378415254575
2020-12-19,AL,319904.0,4903185.0,0.06524412193298845
2020-12-18,AL,315683.0,4903185.0,0.06438325292641416
2020-12-17,AL,310335.0,4903185.0,0.06329253332272798
2020-12-16,AL,305640.0,4903185.0,0.062334992458983295
2020-12-15,AL,301533.0,4903185.0,0.06149737364590567
2020-12-14,AL,297895.0,4903185.0,0.06075540694466964
2020-12-13,AL,295631.0,4903185.0,0.060293666259788284
2020-12-12,AL,292841.0,4903185.0,0.059724648366316996
2020-12-11,AL,288775.0,4903185.0,0.05889539146493555
2020-12-10,AL,284922.0,4903185.0,0.058109575714561046
2020-12-09,AL,280187.0,4903185.0,0.057143876888185945
2020-12-08,AL,276665.0,4903185.0,0.05642556827857811
2020-12-07,AL,272229.0,4903185.0,0.05552085022286534
2020-12-06,AL,269877.0,4903185.0,0.05504116202019708
2020-12-05,AL,267589.0,4903185.0,0.05457452655773747
2020-12-04,AL,264199.0,4903185.0,0.053883139224809994
2020-12-03,AL,260359.0,4903185.0,0.05309997481229038
2020-12-02,AL,256828.0,4903185.0,0.0523798306610907
2020-12-01,AL,252900.0,4903185.0,0.05157871873078417
2020-11-30,AL,249524.0,4903185.0,0.05089018668477734
2020-11-29,AL,247229.0,4903185.0,0.05042212357885742
2020-11-28,AL,244993.0,4903185.0,0.04996609346781735
2020-11-27,AL,242874.0,4903185.0,0.049533925397471236
2020-11-26,AL,241957.0,4903185.0,0.049346904104169025
2020-11-25,AL,239318.0,4903185.0,0.04880868251962755
2020-11-24,AL,236865.0,4903185.0,0.04830839546131749
2020-11-23,AL,234080.0,4903185.0,0.04774039731317501
2020-11-22,AL,232506.0,4903185.0,0.04741938148366827
2020-11-21,AL,230708.0,4903185.0,0.04705268106343122
2020-11-20,AL,228373.0,4903185.0,0.04657645999488088
2020-11-19,AL,225910.0,4903185.0,0.04607413344591322
2020-11-18,AL,223486.0,4903185.0,0.045579760910510206
2020-11-17,AL,220848.0,4903185.0,0.04504174327503449
2020-11-16,AL,219232.0,4903185.0,0.04471216158476582
2020-11-15,AL,217822.0,4903185.0,0.04442459340204377
2020-11-14,AL,215843.0,4903185.0,0.04402097820090411
2020-11-13,AL,213617.0,4903185.0,0.04356698758052164
2020-11-12,AL,210637.0,4903185.0,0.0429592193645559
2020-11-11,AL,208637.0,4903185.0,0.04255132123303526
2020-11-10,AL,206567.0,4903185.0,0.04212914666691141
2020-11-09,AL,204857.0,4903185.0,0.041780393764461264
2020-11-08,AL,203687.0,4903185.0,0.04154177335752169
2020-11-07,AL,202482.0,4903185.0,0.04129601473328051
2020-11-06,AL,200714.0,4903185.0,0.04093543278501627
2020-11-05,AL,199158.0,4903185.0,0.04061808803869322
2020-11-04,AL,197777.0,4903185.0,0.04033643437887822
2020-11-03,AL,195929.0,4903185.0,0.03995953650535315
2020-11-02,AL,194892.0,4903185.0,0.039748041324159704
2020-11-01,AL,193985.0,4903185.0,0.0395630595215151
2020-10-31,AL,192285.0,4903185.0,0.03921634610972256
2020-10-30,AL,190496.0,4903185.0,0.03885148123107735
2020-10-29,AL,189149.0,4903185.0,0.0385767618394982
2020-10-28,AL,187706.0,4903185.0,0.038282463337606064
2020-10-27,AL,186437.0,4903185.0,0.03802365197315622
2020-10-26,AL,185322.0,4903185.0,0.03779624876483347
2020-10-25,AL,184355.0,4903185.0,0.037599030018243246
2020-10-24,AL,183276.0,4903185.0,0.03737896897628786
2020-10-23,AL,180916.0,4903185.0,0.03689764918109351
2020-10-22,AL,177064.0,4903185.0,0.03611203737978477
2020-10-21,AL,175674.0,4903185.0,0.03582854817837793
2020-10-20,AL,174528.0,4903185.0,0.03559482254901661
2020-10-19,AL,173485.0,4903185.0,0.035382103673428596
2020-10-18,AL,172626.0,4903185.0,0.035206911425940485
2020-10-17,AL,171662.0,4903185.0,0.03501030452654754
2020-10-16,AL,170374.0,4903185.0,0.03474761812984825
2020-10-15,AL,169162.0,4903185.0,0.03450043186214675
2020-10-14,AL,167977.0,4903185.0,0.03425875221922077
2020-10-13,AL,167193.0,4903185.0,0.034098856151664685
2020-10-12,AL,166076.0,4903185.0,0.03387104504521041
2020-10-11,AL,165342.0,4903185.0,0.03372134643094234
2020-10-10,AL,164526.0,4903185.0,0.033554923993281915
2020-10-09,AL,163465.0,4903185.0,0.033338534034510224
2020-10-08,AL,161975.0,4903185.0,0.03303464992652735
2020-10-07,AL,161418.0,4903185.0,0.03292105029689885
2020-10-06,AL,160477.0,4903185.0,0.03272913422601839
2020-10-05,AL,159713.0,4903185.0,0.03257331713977751
2020-10-04,AL,159169.0,4903185.0,0.0324623688480039
2020-10-03,AL,158380.0,4903185.0,0.03230145303511901
2020-10-02,AL,156698.0,4903185.0,0.031958410706510156
2020-10-01,AL,155744.0,4903185.0,0.03176384329777481
2020-09-30,AL,154701.0,4903185.0,0.031551124422186806
2020-09-29,AL,153554.0,4903185.0,0.03131719484375972
2020-09-28,AL,152983.0,4903185.0,0.031200739927210577
2020-09-27,AL,152321.0,4903185.0,0.03106572564567725
2020-09-26,AL,151591.0,4903185.0,0.030916842827672215
2020-09-25,AL,150658.0,4903185.0,0.030726558349317843
2020-09-24,AL,148206.0,4903185.0,0.030226475240073544
2020-09-23,AL,147153.0,4903185.0,0.03001171687382793
2020-09-22,AL,146584.0,4903185.0,0.02989566985541031
2020-09-21,AL,145780.0,4903185.0,0.029731694806539016
2020-09-20,AL,144962.0,4903185.0,0.029564864470747076
2020-09-19,AL,144164.0,4903185.0,0.02940211311627034
2020-09-18,AL,142863.0,4903185.0,0.02913677538171617
2020-09-17,AL,141757.0,4903185.0,0.02891120771498526
2020-09-16,AL,141087.0,4903185.0,0.028774561840925847
2020-09-15,AL,140160.0,4903185.0,0.028585501056966032
2020-09-14,AL,139459.0,4903185.0,0.02844253276186805
2020-09-13,AL,138755.0,4903185.0,0.028298952619572788
2020-09-12,AL,137646.0,4903185.0,0.028072773105644596
2020-09-11,AL,136703.0,4903185.0,0.027880449136632617
2020-09-10,AL,135565.0,4903185.0,0.027648355099797378
2020-09-09,AL,134417.0,4903185.0,0.027414221572304533
2020-09-08,AL,133606.0,4903185.0,0.027248818879972915
2020-09-07,AL,132973.0,4903185.0,0.027119719121346635
2020-09-06,AL,132314.0,4903185.0,0.026985316687010586
2020-09-05,AL,131803.0,4903185.0,0.026881098714407064
2020-09-04,AL,130393.0,4903185.0,0.026593530531685016
2020-09-03,AL,129285.0,4903185.0,0.026367554966822585
2020-09-02,AL,128239.0,4903185.0,0.026154224244037294
2020-09-01,AL,127616.0,4903185.0,0.026027163976068617
2020-08-31,AL,126058.0,4903185.0,0.025709411331614043
2020-08-30,AL,125235.0,4903185.0,0.0255415612504933
2020-08-29,AL,123889.0,4903185.0,0.025267045807979914
2020-08-28,AL,122185.0,4903185.0,0.024919516599924335
2020-08-27,AL,121023.0,4903185.0,0.024682527785510847
2020-08-26,AL,119254.0,4903185.0,0.024321741888180846
2020-08-25,AL,117242.0,4903185.0,0.02391139636787109
2020-08-24,AL,116710.0,4903185.0,0.0238028954648866
2020-08-23,AL,115060.0,4903185.0,0.023466379506382078
2020-08-22,AL,114532.0,4903185.0,0.02335869439966063
2020-08-21,AL,112770.0,4903185.0,0.02299933614579095
2020-08-20,AL,112449.0,4903185.0,0.022933868495681888
2020-08-19,AL,111478.0,4903185.0,0.022735833952828622
2020-08-18,AL,110361.0,4903185.0,0.022508022846374348
2020-08-17,AL,109004.0,4903185.0,0.022231263964137597
2020-08-16,AL,108433.0,4903185.0,0.022114809047588457
2020-08-15,AL,107580.0,4903185.0,0.021940840494494906
2020-08-14,AL,106309.0,4903185.0,0.021681621231913542
2020-08-13,AL,105557.0,4903185.0,0.021528251534461782
2020-08-12,AL,104786.0,4903185.0,0.02137100680476058
2020-08-11,AL,103851.0,4903185.0,0.021180314428274682
2020-08-10,AL,103020.0,4903185.0,0.02101083275462786
2020-08-09,AL,101334.0,4903185.0,0.020666974629755964
2020-08-08,AL,98387.0,4903185.0,0.02006593673296031
2020-08-07,AL,98301.0,4903185.0,0.020048397113304924
2020-08-06,AL,96592.0,4903185.0,0.01969984815992054
2020-08-05,AL,94654.0,4903185.0,0.019304594870477046
2020-08-04,AL,93702.0,4903185.0,0.019110435359873227
2020-08-03,AL,92661.0,4903185.0,0.018898124382416736
2020-08-02,AL,91444.0,4903185.0,0.01864991836938643
2020-08-01,AL,89349.0,4903185.0,0.018222645076618565
2020-07-31,AL,87723.0,4903185.0,0.01789102389569229
2020-07-30,AL,85762.0,4903185.0,0.01749107977773631
2020-07-29,AL,83782.0,4903185.0,0.01708726062753088
2020-07-28,AL,82366.0,4903185.0,0.016798468750414273
2020-07-27,AL,81115.0,4903185.0,0.016543328469148116
2020-07-26,AL,79294.0,4903185.0,0.01617193722039858
2020-07-25,AL,78130.0,4903185.0,0.01593454050785357
2020-07-24,AL,76005.0,4903185.0,0.015501148743112895
2020-07-23,AL,74212.0,4903185.0,0.015135468068204646
2020-07-22,AL,71813.0,4903185.0,0.014646194259445647
2020-07-21,AL,70358.0,4903185.0,0.014349448368764384
2020-07-20,AL,68891.0,4903185.0,0.014050255089294
2020-07-19,AL,67011.0,4903185.0,0.013666830845664604
2020-07-18,AL,65234.0,4903185.0,0.01330441335580852
2020-07-17,AL,63091.0,4903185.0,0.012867350507884161
2020-07-16,AL,61088.0,4903185.0,0.012458840529166246
2020-07-15,AL,59067.0,4903185.0,0.012046659467264645
2020-07-14,AL,57255.0,4903185.0,0.01167710376010695
2020-07-13,AL,55545.0,4903185.0,0.01132835085765681
2020-07-12,AL,53587.0,4903185.0,0.010929018586898109
2020-07-11,AL,51947.0,4903185.0,0.010594542119051188
2020-07-10,AL,50508.0,4903185.0,0.010301059413422091
2020-07-09,AL,49174.0,4903185.0,0.01002899135969783
